SC_Group_ID,SC_Group_Desc,SC_GroupCommod_ID,SC_GroupCommod_Desc,SC_Geography_ID,SortOrder,SC_GeographyIndented_Desc,SC_Commodity_ID,SC_Commodity_Desc,SC_Attribute_ID,SC_Attribute_Desc,SC_Unit_ID,SC_Unit_Desc,Year_ID,SC_Frequency_ID,SC_Frequency_Desc,Timeperiod_ID,Timeperiod_Desc,Amount
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2021,1,"Monthly",8,"Aug",0.358671738655606
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2021,1,"Monthly",9,"Sep",0.317721391001705
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2021,1,"Monthly",10,"Oct",0.24243021701704
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2021,1,"Monthly",11,"Nov",0.271827478202685
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2021,1,"Monthly",12,"Dec",0.384044434315207
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2021,3,"Annual",19,"MY Jun-May",3.35201843162131
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,1,"Monthly",1,"Jan",0.221706086649412
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,1,"Monthly",2,"Feb",0.330449260691647
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,1,"Monthly",3,"Mar",0.317170608354684
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,1,"Monthly",4,"Apr",0.320580521691138
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,1,"Monthly",5,"May",0.217331217130973
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,1,"Monthly",6,"Jun",0.376417130251454
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,1,"Monthly",7,"Jul",0.366429999744038
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,1,"Monthly",8,"Aug",0.314863739053942
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,1,"Monthly",9,"Sep",0.25702313017613
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,1,"Monthly",10,"Oct",0.602774869303155
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,1,"Monthly",11,"Nov",0.42746052156014
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,1,"Monthly",12,"Dec",0.134157651887435
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2022,3,"Annual",19,"MY Jun-May",4.39308938851086
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,1,"Monthly",1,"Jan",0.13098478237589
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,1,"Monthly",2,"Feb",0.607997130266966
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,1,"Monthly",3,"Mar",0.0829507390273979
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,1,"Monthly",4,"Apr",0.573028477645773
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,1,"Monthly",5,"May",0.519001217218534
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,1,"Monthly",6,"Jun",0.237469130242146
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,1,"Monthly",7,"Jul",0.347823477971371
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,1,"Monthly",8,"Aug",0.362477738751786
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,1,"Monthly",9,"Sep",0.297303738988443
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,1,"Monthly",10,"Oct",0.471857391196132
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,1,"Monthly",11,"Nov",0.691816521635636
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,1,"Monthly",12,"Dec",0.242367304266455
3,"Exports and imports",17,"Oats",300,1.020,"  Caribbean Basin (CBERA)",3,"Oats",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",2023,3,"Annual",19,"MY Jun-May",2.65111530305197
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",1989,3,"Annual",31,"MY Sep-Aug",0.007427
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",1990,1,"Monthly",4,"Apr",0.0028
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",1990,1,"Monthly",8,"Aug",0.004627
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",1997,3,"Annual",31,"MY Sep-Aug",0.001538
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",1998,1,"Monthly",4,"Apr",0.001538
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",2010,1,"Monthly",10,"Oct",0.190989
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",2010,3,"Annual",31,"MY Sep-Aug",0.406711
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",2011,1,"Monthly",1,"Jan",0.215722
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",2013,3,"Annual",31,"MY Sep-Aug",0.018182
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",2014,1,"Monthly",1,"Jan",0.018182
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",2015,3,"Annual",31,"MY Sep-Aug",0.013491
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",2016,1,"Monthly",5,"May",0.013491
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",2017,3,"Annual",31,"MY Sep-Aug",0.002135
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",2018,1,"Monthly",3,"Mar",0.002135
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",2019,3,"Annual",31,"MY Sep-Aug",0.000838
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",2020,1,"Monthly",5,"May",0.000838
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",2020,3,"Annual",31,"MY Sep-Aug",0.000926
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",2021,1,"Monthly",4,"Apr",0.000926
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",2021,3,"Annual",31,"MY Sep-Aug",0.016
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",2022,1,"Monthly",8,"Aug",0.016
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",2022,3,"Annual",31,"MY Sep-Aug",0.000621
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",19,"Imports, to U.S. from specified source",7,"1,000 metric tons",2023,1,"Monthly",5,"May",0.000621
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1989,1,"Monthly",2,"Feb",0.078309
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1989,1,"Monthly",3,"Mar",0.001231
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1989,1,"Monthly",4,"Apr",0.020866
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1989,1,"Monthly",5,"May",0.142401
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1989,1,"Monthly",6,"Jun",0.002268
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1989,1,"Monthly",7,"Jul",0.995271
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1989,1,"Monthly",8,"Aug",0.160245
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1989,1,"Monthly",9,"Sep",0.206987
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1989,1,"Monthly",10,"Oct",0.121111
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1989,1,"Monthly",12,"Dec",0.937322
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1989,3,"Annual",31,"MY Sep-Aug",2.492043
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1990,1,"Monthly",1,"Jan",0.011735
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1990,1,"Monthly",2,"Feb",0.023365
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1990,1,"Monthly",4,"Apr",0.002268
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1990,1,"Monthly",5,"May",0.074395
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1990,1,"Monthly",6,"Jun",1.013697
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1990,1,"Monthly",7,"Jul",0.00567
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1990,1,"Monthly",8,"Aug",0.095493
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1990,1,"Monthly",9,"Sep",0.018144
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1990,1,"Monthly",10,"Oct",0.02751
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1990,1,"Monthly",12,"Dec",0.019459
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1990,3,"Annual",31,"MY Sep-Aug",1.957859
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1991,1,"Monthly",2,"Feb",0.008628
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1991,1,"Monthly",3,"Mar",0.025046
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1991,1,"Monthly",4,"Apr",0.034113
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1991,1,"Monthly",5,"May",0.367857
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1991,1,"Monthly",6,"Jun",0.950546
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1991,1,"Monthly",7,"Jul",0.459579
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1991,1,"Monthly",8,"Aug",0.046977
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1991,1,"Monthly",9,"Sep",0.173516
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1991,1,"Monthly",10,"Oct",0.074787
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1991,1,"Monthly",11,"Nov",0.040595
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1991,1,"Monthly",12,"Dec",0.075208
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1991,3,"Annual",31,"MY Sep-Aug",6.468539
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1992,1,"Monthly",3,"Mar",0.033953
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1992,1,"Monthly",4,"Apr",1.121993
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1992,1,"Monthly",5,"May",0.140615
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1992,1,"Monthly",6,"Jun",0.122741
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1992,1,"Monthly",7,"Jul",4.568959
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1992,1,"Monthly",8,"Aug",0.116172
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1992,1,"Monthly",9,"Sep",0.525211
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1992,1,"Monthly",10,"Oct",0.105138
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1992,1,"Monthly",11,"Nov",0.957578
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1992,1,"Monthly",12,"Dec",0.038
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1992,3,"Annual",31,"MY Sep-Aug",5.202362
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",1,"Jan",0.029306
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",3,"Mar",0.037039
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",4,"Apr",1.258531
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",5,"May",0.252592
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",6,"Jun",0.758
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",7,"Jul",0.160043
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",8,"Aug",1.080924
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",9,"Sep",0.090426
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",10,"Oct",0.033697
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,1,"Monthly",12,"Dec",0.094854
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1993,3,"Annual",31,"MY Sep-Aug",3.264066
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1994,1,"Monthly",2,"Feb",0.928106
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1994,1,"Monthly",4,"Apr",0.160121
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1994,1,"Monthly",5,"May",0.940566
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1994,1,"Monthly",6,"Jun",0.022925
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1994,1,"Monthly",7,"Jul",0.695091
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1994,1,"Monthly",8,"Aug",0.29828
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1994,1,"Monthly",9,"Sep",0.05534
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1994,1,"Monthly",10,"Oct",0.231362
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1994,1,"Monthly",11,"Nov",3.191135
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1994,1,"Monthly",12,"Dec",0.191824
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1994,3,"Annual",31,"MY Sep-Aug",5.834915
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1995,1,"Monthly",2,"Feb",0.020551
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1995,1,"Monthly",3,"Mar",0.907
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1995,1,"Monthly",4,"Apr",0.034
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1995,1,"Monthly",5,"May",0.140163
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1995,1,"Monthly",6,"Jun",0.076113
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1995,1,"Monthly",7,"Jul",0.917
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1995,1,"Monthly",8,"Aug",0.070427
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1995,1,"Monthly",9,"Sep",0.015299
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1995,1,"Monthly",10,"Oct",0.072175
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1995,1,"Monthly",11,"Nov",0.907
3,"Exports and imports",20,"Sorghum",300,1.020,"  Caribbean Basin (CBERA)",4,"Sorghum",24,"Exports, from U.S. to specified destination",7,"1,000 metric tons",1995,1,"Monthly",12,"Dec",0.014744
